customer_id,customer_name,email,signup_date,country,region,industry,acquisition_channel
CUST004179,Justin Booker,jamesbauer@example.net,01/22/2025,  FR  ,New Mexico,Hospitality,ORGANIC
CUST009030,Lisa Gonzalez DDS,michaelarmstrong@example.net,2023-04-22,Singapore,Rhode Island,Media,EMAIL
CUST001736,  Jerry Waters  ,jennifer50@example.com,2025-02-24,France,,,Banner
CUST008522,Lisa Johnson,tina08@example.com,06/02/2024,brazil,Missouri,Logistics,Affiliate
CUST002550,Maureen Lee,vsmith@example.org,2024-10-04,BR,Delaware,Media,Referral
CUST003131,Leah Moore,lisa94@example.net,2026-04-03,US,Mississippi,Logistics,Organic Search
CUST008040,Cheryl Cummings,duanenewman@example.net,02/06/2026,France,Michigan,Education,affiliate
CUST003377,David Parker,madison11@example.net,2023-11-07,  canada  ,,Finance,PAID SEARCH
CUST005287,Paul Underwood,martineztammy@example.org,01-03-2026,United States,,Healthcare,affiliate
CUST002262,Tamara Carr,adam17@example.net,2023-02-23,Australia,Tennessee,Hospitality,PPC
CUST007376,Paul Lara,cheryl94@example.org,2023-10-13,india,New Hampshire,Hospitality,Banner
CUST006883,Nicole Moore,maria63@example.com,2023-11-09,australia,Illinois,Hospitality,  DISPLAY  
CUST005332,Jennifer Hart,dbird@example.org,09/13/2024,Singapore,Mississippi,Manufacturing,email
CUST003360,Sean Erickson,ybell@example.com,2023-08-12,United Arab Emirates,Arkansas,Technology,Email
CUST003140,Cheryl Brewer,heatherhouse@example.net,04/01/2024,U.A.E,Virginia,Retail,DISPLAY
CUST008893,Jessica Williams,wilsonyvonne@example.org,2024-10-30,Australia,North Carolina,Healthcare,  referral  
CUST006260,Stephanie Wright,alvarezangela@example.org,05/15/2026,INDIA,California,Education,Referral
CUST003727,Richard Rivera,garciajessica@example.org,2024-09-17,india,New York,Finance,social media
CUST000846,Zachary Morales,,,  Brazil  ,Pennsylvania,Logistics,Referral
CUST004609,Aaron King,lopeztonya@example.org,2024-12-11,UAE,Oklahoma,Technology,social media
CUST009090,Sydney Brown,gsherman@example.org,2023-09-06,United States,Nevada,,DISPLAY
CUST000794,Connie Howard,brian39@example.net,2024-04-19,germany,Iowa,Healthcare,Referal
CUST007022,  Dale Riley  ,jimmy82@example.com,11/05/2025,CA ,Montana,Technology,REFERRAL
CUST008265,Elizabeth Martin,jessicacooper@example.org,19-05-2024,SG,Delaware,Technology,Display Ads
CUST007573,Jacqueline Macdonald,yolanda73@example.net,2025-04-19,germany,California,Healthcare,Banner
CUST004593,Chloe Stevens,joshua55@example.net,03/16/2026,Australia,Delaware,Hospitality,Paid-Search
CUST001881,David Hernandez,benjaminbrown@example.org,,United States,Georgia,Education,Organic
CUST003459,Eric Norman,jamie16@example.com,17-01-2024,Canada,,Hospitality,AFFILIATE
CUST005186,Jodi Williams,joshuahernandez@example.org,09/22/2023,singapore,Oregon,Hospitality,organic
CUST004089,Barbara Calderon,michelegordon@example.net,2023-11-07,United States,Hawaii,Finance,Paid Search
CUST005853,Jeffrey Levy,deborah41@example.com,06/04/2024,BR,North Dakota,Finance,SOCIAL
CUST003772,Susan Weaver,dianachen@example.com,25-08-2023,Germany,Missouri,,display
CUST008876,James Berry,jennysanchez@example.net,22-09-2024,Brazil,Illinois,Retail,paid search
CUST008939,  Joy Stone  ,etaylor@example.net,02/17/2026,  germany  ,Oregon,Healthcare,social media
CUST008213,Amanda Brown,idorsey@example.com,2023-06-11,Singapore,California,,EMAIL
CUST004967,Emily Wilson,gonzaleskenneth@example.net,09-09-2024,canada,Iowa,Technology,paid search
CUST009920,GREGORY HOWARD,kellyevans@example.org,02 May 2025,brazil,,Healthcare,Affliate
CUST002590,Jamie Williams,pwilkerson@example.com,04-05-2023,france,,Logistics,Paid Search
CUST006378,Gregory Lee,michelle25@example.com,23-03-2023,INDIA,Vermont,,affiliate
CUST008814,Megan Jones,stephaniekeller@example.com,26-05-2024,singapore,,Real Estate,Organic Search
CUST006314,Adam Thomas ,,04/03/2025,U.K.,California,Retail,REFERRAL
CUST005125,Chelsea Harris,fhall@example.com,2023-03-19,brazil,Idaho,,Partner
CUST003742,Melanie Miller,ksmith@example.com,2024-12-08,SG,North Dakota,Education,email
CUST002496,Sarah Rodriguez,dsanchez@example.net,2023-11-22,IN,South Dakota,Healthcare,AFFILIATE
CUST007566,Anthony Gonzales,aatkinson@example.org,14-07-2023,Singapore,Wisconsin,Manufacturing,Email Marketing
CUST001093,  Jamie Love  ,yvaldez@example.net,2024-07-31,United Kingdom,Nevada,Manufacturing,PAID SEARCH
CUST003113,  Julie Casey  ,mitchellnicholas@example.com,22-05-2024,DE,Washington,Retail,REFERRAL
CUST000426,Kelly Carroll,jameswhitaker@example.org,2023-12-12,U.S.A,Kansas,Logistics,SOCIAL
CUST001993,Frank Perez,ubond@example.org,06/04/2025,england,,Healthcare,SEO
CUST001193,Michael Gutierrez,devon36@example.com,21 Jul 2024,UK,Oklahoma,,affiliate
CUST004683,Jason Bailey,vharris@example.com,2026-03-21,FR,New York,,E-mail
CUST000158,Kelsey Parker,randallgreene@example.org,04/17/2025,Singapore,Indiana,Real Estate,DISPLAY
CUST006104,Joseph Cummings,andrew33@example.com,27-10-2023,BR,Washington,,Partner
CUST006057,Richard Herman,markmassey@example.com,2026-01-04,Germany,New Mexico,Healthcare,Paid Search
CUST006868,Janice Singleton,jessicaspence@example.com,03-01-2026,US,Utah,Retail,Referal
CUST009591,Elizabeth Avila,maryfox@example.org,04/09/2023,  england  ,Massachusetts,Technology,DISPLAY
CUST008078,Charlene Gonzales,campbellthomas@example.org,2026-01-01,India,Michigan,Healthcare,Email
CUST005099,Philip Thompson,huffjon@example.com,2025-11-14,U.S.A,,Finance,display
CUST009851,Richard Silva,annettemoore@example.net,12-11-2025,  canada  ,Vermont,,SOCIAL
CUST009334,Natasha Lawson,hadkins@example.org,28-06-2023,FR,Louisiana,Real Estate,Banner
CUST006500,Dustin Norton,victoriarandall@example.net,2025-03-01,england,Oregon,Manufacturing,Affliate
CUST007527,Morgan Young,cynthia96@example.net,2025-07-24,U.A.E,Nevada,Media,Affliate
CUST002558,Angelica Cook,phoover@example.net,07/10/2025,india,New York,Logistics,SEO
CUST003154,Ashley Robertson,thomasellis@example.com,02-08-2024,IN,,Retail,social
CUST008167,Holly Spears,chall@example.net,2026-03-25,CA ,,Manufacturing,email
CUST008164,Jocelyn Farmer,blogan@example.net,07/25/2024,IN,Kentucky,Media,social media
CUST009251,Jeanette Stewart,,2025-08-13,brazil,Wyoming,Manufacturing,Partner
CUST009608,Gabriel Elliott,erin84@example.com,03/29/2024,Australia,Tennessee,Retail,organic
CUST009707,Benjamin Rogers,alvarezstacy@example.org,2023-06-21,SG,,Technology,Partner
CUST002425,Tina Hernandez,lucasteresa@example.com,06/15/2025,singapore,Maine,Retail,Affliate
CUST002878,Wayne Ortiz,,2023-12-28,FR,,Finance,SOCIAL
CUST009680,Sherry Lee,arich@example.net,2025-03-11,U.S.A,Illinois,Healthcare,email
CUST009507,  Autumn Heath  ,losborn@example.com,07-06-2026,  BR  ,Arkansas,Education,REFERRAL
CUST000010,Renee Morales,clarksherri@example.net,2024-09-21,Germany,,Hospitality,Instagram
CUST004409,Mr. Daniel Clark,jay37@example.org,2025-09-25,canada,Washington,Healthcare,Email
CUST009810,Teresa Powell,bob85@example.com,27-09-2025,  UK  ,Delaware,Media,REFERRAL
CUST003462,Gabriel Swanson,deborah34@example.org,2023-05-20,canada,Wyoming,Retail,REFERRAL
CUST007737,Christopher Mcintyre,larashane@example.com,09-05-2025,germany,Alaska,Media,Organic
CUST004250,  Larry Crosby  ,ryansmith@example.net,2025-12-17,AUS,California,Education,AFFILIATE
CUST003892,Roger Rodriguez,palmerchad@example.org,2025-02-09,United States,Illinois,Logistics,Social
CUST009742,  Andrea Gilmore  ,josephmiller@example.com,2023-03-03,U.A.E,Michigan,Hospitality,Affiliate
CUST008371,David Leach,michaeljackson@example.net,17-05-2024,Singapore,Tennessee,Manufacturing,PPC
CUST001756,Megan Carrillo,jackwilliams@example.org,08 Jul 2026,australia,West Virginia,Logistics,affiliate
CUST006645,Margaret Lewis,gloria48@example.net,2023-01-07,US,Massachusetts,Technology,Instagram
CUST004886,Amanda Robinson,cynthia42@example.net,2026-01-27,BR,South Dakota,Healthcare,Banner
CUST006816,Amanda Coleman,sweeneydarren@example.org,2026-03-31, India,Colorado,Hospitality,Google Ads
CUST009414,Alex Owens,nelsonsara@example.org,13-04-2023,FR,Texas,Education,SEO
CUST007558,  Brian Daniels  ,qpowell@example.org,13 Nov 2023,Canada,,Manufacturing,ORGANIC
CUST005976,Daniel Juarez ,,03-01-2023,germany,,Finance,AFFILIATE
CUST003802,  Kristi Boyd  ,galvandavid@example.org,14 Mar 2025,Germany,Vermont,Logistics,Social
CUST007957,Scott Horton,fbeltran@example.net,2025-11-03,  Canada  ,,Media,social
CUST007823,James Henderson,csanders@example.com,2023-04-18,Canada,,Finance,organic
CUST000403,Tracy Wilkerson,wmacias@example.net,13-02-2023,Canada,Missouri,Manufacturing,Paid Search
CUST007815,Linda Petersen,simpsonjames@example.org,2023-09-27,germany,Oregon,,social
CUST001835,Dana Wolfe,,2023-11-17,BR,Oregon,Retail,paid search
CUST004395,Natalie Harrison,zelliott@example.org,2023-07-04,australia,,Retail,AFFILIATE
CUST001965,Richard Hale,holmescolleen@example.org,2023-01-09,US,Nevada,Logistics,social media
CUST005752,Mrs. Karen Johnson,teresacooper@example.net,03/26/2024,U.S.A,,Retail,Referral
CUST002454,Derrick Chavez,ywells@example.org,2026-04-11,brazil,Hawaii,Technology,social media
CUST005548,Christina Hall,sbanks@example.org,2025-11-04,SG,South Dakota,Retail,affiliate
CUST007102,  Mark Gibson  ,stephaniefrancis@example.com,04/03/2026,Canada,New Mexico,Finance,social
CUST007107,  Patrick Valenzuela  ,zjacobs@example.org,,UAE,Louisiana,Manufacturing,SOCIAL
CUST001727,James Torres,jeremy79@example.net,2025-09-03,IN,New York,Healthcare,Social
CUST001542,Brandi Turner,jeremywillis@example.net,12 Sep 2025,UK,New Mexico,Technology,referral
CUST006687,John Morrow,gabrielleharvey@example.org,30-07-2025,Canada,Wyoming,Finance,REFERRAL
CUST005992,Megan Bright,,2024-07-22,australia,New York,Retail,email
CUST004555,  Daniel Wilson  ,johnsonmichelle@example.net,2025-03-12,canada,Indiana,Finance,Instagram
CUST009722,Walter Williams,davidgrimes@example.net,30 Dec 2025,france,Louisiana,Hospitality,Banner
CUST008138,Dana Webster,victoriacastro@example.com,2023-09-06,Brazil,Montana,Healthcare,affiliate
CUST000451,Alex Wagner,richardsondebra@example.org,02/28/2024,  Brazil  ,Missouri,Hospitality,AFFILIATE
CUST003675,John Burnett,qbeck@example.net,2024-02-16,U.S.A,Colorado,Manufacturing,SEO
CUST001017,Michael Wright,james92@example.net,2023-12-30,france,West Virginia,Technology,organic
CUST007285,JOHN STEWART MD,amberdavis@example.net,2025-12-16,AUS,Ohio,Technology,REFERRAL
CUST005931,  Joshua Jones  ,heathermaldonado@example.net,2025-12-11,DE,New York,Retail,PPC
CUST003879,Pamela Keith,gharris@example.net,2024-01-21,india,Wyoming,Logistics,affiliate
CUST006509,  Sharon Scott  ,sherry52@example.org,,Germany,Idaho,Hospitality,AFFILIATE
CUST008211,James Calderon,kathleensmith@example.org,2025-06-18,  singapore  ,Alaska,Hospitality,Email Marketing
CUST005348,Eugene Frederick Jr.,jennifer55@example.org,09-09-2024,france,North Dakota,Manufacturing,email
CUST004785,Amanda Coleman,idavis@example.com,2025-03-30,United Kingdom,,Education,PPC
CUST004955,Joseph Garcia,leblancdavid@example.net,2026-03-31,france,Minnesota,Finance,Affliate
CUST005467,Elizabeth Allen,fhudson@example.com,05-10-2025,U.S.A,Wyoming,Real Estate,Paid Search
CUST001232,Adam Logan,christiancontreras@example.net,2024-09-25,FR,Georgia,Finance,Affliate
CUST001758,MATTHEW HALL,jay04@example.org,07/04/2025,US,Indiana,Manufacturing,Referral
CUST001456,Maria Sanders,joshua09@example.org,2024-09-21,singapore,Virginia,,Google Ads
CUST005243,Caroline Collins,katherine69@example.com,2025-12-13,France,,Finance,affiliate
CUST008231,Jon Wood,nlewis@example.org,2025-11-06,canada,Montana,Media,SEO
CUST008903,Wayne Turner,riverarichard@example.org,2025-02-03,germany,New Jersey,Logistics,Instagram
CUST001076,Mary Quinn,gregorylopez@example.org,30-03-2024,U.A.E,Illinois,Healthcare,Display Ads
CUST008339,Catherine Thomas,zlittle@example.net,2025-01-31,India,New Mexico,Retail,referral
CUST004271,Gabriel Olson,xhardy@example.net,07-01-2024,Canada,Colorado,Logistics,Instagram
CUST009502,Bradley Farmer,qchavez@example.org,2024-06-22,UAE,Colorado,Real Estate,social media
CUST003697,Susan Thompson,stevengreen@example.net,01/19/2023,U.A.E,Oregon,Finance,Banner
CUST002967,Robert Roach,craigmurphy@example.net,09-01-2023,canada,Arizona,Manufacturing,Banner
CUST004840,Ricardo Smith,ewingnicole@example.net,03 Feb 2026,U.K.,Virginia,,  Organic Search  
CUST001219,Dr. Pamela Ramos,shelbybonilla@example.com,,Singapore,Arizona,Healthcare,Facebook Ads
CUST008419,David Frost,tarafigueroa@example.net,2023-06-08,brazil,California,Finance,PPC
CUST002916,Elizabeth Jimenez,margarethickman@example.org,07-06-2023,AUS,Michigan,Hospitality,Affiliate
CUST006824,Tara Dennis,robert14@example.org,2024-02-06,UAE,Virginia,Media,Paid Search
CUST009800,Mr. David Wilcox DDS,lori25@example.net,2024-10-02,India,North Carolina,Media,PPC
CUST007233,Jenna Murphy,eric52@example.com,2025-06-21,  United Arab Emirates  ,New Hampshire,Real Estate,organic
CUST007071,Debra Brown,figueroabrandon@example.org,2023-10-03,brazil,Tennessee,Retail,PPC
CUST005626,Lisa Conway,davisjoseph@example.com,29-08-2023,CA ,New Hampshire,Healthcare,EMAIL
CUST009604,Darren Day,krista07@example.com,07/11/2024,BR,Kentucky,Education,DISPLAY
CUST001452,Kristina Henry ,,2023-08-31,  india  ,Minnesota,Manufacturing,REFERRAL
CUST001316,Thomas Johnson,idavis@example.net,,  germany  ,Maryland,Healthcare,Referal
CUST005306,John Williams,hcox@example.net,2023-11-05, India,,Media,Paid Search
CUST007559,Lisa Bentley,aliciaphelps@example.com,2025-06-24,Brazil,South Carolina,Finance,  E-mail  
CUST004775,Russell Torres,karen85@example.com,2023-08-28,brazil,South Carolina,,REFERRAL
CUST008582,Katie Dixon,zimmermanjohnny@example.net,03-09-2024,australia,Vermont,Logistics,  Paid Search  
CUST004502,Heidi Murray,rushlaurie@example.org,12/13/2024,india,West Virginia,Real Estate,  Display  
CUST006075,Pamela Black ,,03/08/2024,  Singapore  ,,Manufacturing,  PPC  
CUST001268,Heather Jones,nathan51@example.org,2024-01-05,  US  ,,Healthcare,social media
CUST001264,Daniel Bowen,bandrade@example.net,2026-01-07,India,West Virginia,Technology,Email Marketing
CUST000247,William Daniels,ismall@example.net,03/30/2026,UK,New Jersey,Finance,Paid-Search
CUST004578,Jeffrey Barrera,david96@example.net,03/24/2024,germany,Alaska,Technology,Email Marketing
CUST009091,Katie Macdonald,kimberlythomas@example.com,, India,Utah,Retail,Google Ads
CUST003168,Joseph Harding,prodriguez@example.org,26-09-2024,SG,Ohio,Finance,Social
CUST006219,Matthew Adams,bradfordmichael@example.com,2026-04-19,SG,Mississippi,Manufacturing,email
CUST002163,Rodney Baker,qcharles@example.org,2023-03-30,UK,Alaska,Manufacturing,Facebook Ads
CUST004791,Geoffrey Williams,katherine73@example.net,11-08-2024,IN,Florida,Technology,DISPLAY
CUST000885,Tammy Black,ustafford@example.net,2025-04-19,singapore,,Healthcare,E-mail
CUST005848,David Jones,barrettkimberly@example.org,2024-02-28,IN,New Hampshire,Education,Google Ads
CUST000534,Carolyn Greer,,2025-08-03,U.A.E,South Carolina,Hospitality,Display Ads
CUST001771,Natalie Mitchell,georgestephen@example.com,10/10/2023,Singapore,,Healthcare,Google Ads
CUST009097,Steven Carpenter,,2024-05-25,United states,,Technology,Partner
CUST001737,Aaron Kelly,yhoffman@example.com,2024-04-19,india,Massachusetts,Real Estate,referral
CUST008318,Thomas Russell,kylenichols@example.com,2026-02-26,australia,Tennessee,Manufacturing,Display Ads
CUST009448,Robert Morales,wgriffin@example.com,2023-04-15,CA ,Texas,Logistics,ORGANIC
CUST008760,Michael Romero,,,United Kingdom,New Mexico,,Banner
CUST003464,Kevin Saunders,tuckerstacey@example.net,2023-03-04,australia,Kansas,Real Estate,Referal
CUST009082,Joshua Williams,oarnold@example.com,12/18/2024,U.K.,South Dakota,Manufacturing,Display Ads
CUST004914,Mark Hernandez,andrewpierce@example.net,2026-02-28,  germany  ,,Manufacturing,  ORGANIC  
CUST005886,Jessica Davis,farmerwilliam@example.net,11/02/2025,U.K.,,Media,display
CUST007215,Terri Jones,ballardadam@example.com,21 May 2024,US,Nebraska,Healthcare,Referal
CUST007650,Jamie Friedman,hornshirley@example.org,11/22/2024,Singapore,Delaware,Education,Display Ads
CUST002815,Christian Gonzalez,jerryjohnson@example.com,05/22/2026,U.A.E,,Retail,SEO
CUST001581,Jordan Duffy,smithlinda@example.com,2024-07-02,SG,Connecticut,Manufacturing,Affiliate
CUST008888,Melissa Maldonado,eric85@example.net,2025-10-22,United States,Oregon,Logistics,Paid Search
CUST003692,Nicholas Sanders,david61@example.net,2026-04-27,  brazil  ,South Dakota,Education,SOCIAL
CUST004334,Ryan Harris,hurstwendy@example.net,2023-05-19,Brazil,Montana,,organic
CUST007136,Jonathan Walton,umack@example.org,2023-10-23,FR,Wisconsin,Healthcare,Organic Search
CUST006707,Mr. Bradley Walker MD,debrapowell@example.org,2026-03-14,BR,Virginia,,E-mail
CUST008698,Sean Brown,caleblopez@example.org,2026-07-26,Australia,Missouri,,Affliate
CUST008953,Jeremy Clements,holmesalex@example.com,2023-10-02,Germany,Kentucky,Hospitality,Display
CUST008382,  Phyllis Harris  ,carolinetapia@example.net,2024-10-01,U.K.,California,Media,Referral
CUST006747,Emily Steele,caseykrause@example.net,2024-09-03,  brazil  ,South Dakota,Manufacturing,ORGANIC
CUST002041,  Daniel Henderson  ,david78@example.net,22-06-2024,UK,Minnesota,Finance,Banner
CUST006566,Marisa Murphy,amymathews@example.com,2025-05-16,france,Oklahoma,Healthcare,Organic
CUST001903,Sandy Nichols,olsonchristina@example.org,2023-05-31,United states,Minnesota,Hospitality,display
CUST004437,Michael Boyd,saragreen@example.org,20-11-2024,SG,New Hampshire,,social
CUST008810,Lauren Miller,berryamber@example.com,2025-02-06,SG,Maryland,Healthcare,  Referal  
CUST002869,Leslie Mcneil,trujillojohn@example.org,09/05/2023,DE,Georgia,Retail,Organic Search
CUST003886,Vincent Wilson,joyce34@example.net,2023-03-28,  IN  ,Virginia,Media,Display Ads
CUST003006,Jose Williams,wayne01@example.net,2023-12-17,BR,Vermont,Media,display
CUST009995,Christopher Spencer,paigefitzgerald@example.org,,england,Idaho,Finance,REFERRAL
CUST008947,Denise Dean,cmiller@example.net,11/14/2024,australia,New Jersey,Media,E-mail
CUST008387,  Joseph Barton  ,michele39@example.org,08/21/2024,canada,Illinois,Technology,Paid-Search
CUST008344,Deborah Allen,johnsonhannah@example.org,2026-03-04,United Arab Emirates,New York,Real Estate,Google Ads
CUST004937,  Willie Robinson  ,brownphillip@example.com,2023-02-08,India,,Healthcare,affiliate
CUST002006,Amy Dyer,peter91@example.org,2023-10-25,DE,Missouri,Media,Paid Search
CUST002316,  Tyrone Collins  ,sandovalwendy@example.org,28-04-2023,england,Hawaii,Manufacturing,PPC
CUST002333,Jeffrey Petty,cassandra33@example.net,2024-03-15,U.K.,Nebraska,Retail,Display
CUST002943,Terry Mills,jamesmason@example.net,2023-02-16,australia,Florida,Manufacturing,Affiliate
CUST009921,  Samantha Mathews  ,seth23@example.com,2026-02-25,germany,Hawaii,Real Estate,organic
CUST007053,Shawna Cannon,ocalderon@example.net,2023-01-08,SG,New Hampshire,Manufacturing,Paid Search
CUST000880,James Henderson,charles80@example.org,2023-06-12,U.A.E,Michigan,Logistics,Banner
